Analytical,RK2,LeapFrog,Boost-RKF,BOOST-Dopri5
2.33239e-22,2.3324e-22,2.33243e-22,1.78542e-22,1.52516e-22
2.33532e-22,2.33532e-22,2.33536e-22,1.9124e-22,1.31899e-22
2.33821e-22,2.33821e-22,2.33825e-22,2.02763e-22,1.13411e-22
2.34107e-22,2.34107e-22,2.34111e-22,2.13041e-22,9.40691e-23
2.3439e-22,2.3439e-22,2.34394e-22,2.22011e-22,7.40193e-23
2.34669e-22,2.34669e-22,2.34673e-22,2.29618e-22,5.34125e-23
2.34945e-22,2.34945e-22,2.34949e-22,2.35815e-22,3.58754e-23
2.35218e-22,2.35218e-22,2.35222e-22,2.40563e-22,1.81496e-23
2.35487e-22,2.35487e-22,2.35491e-22,2.43834e-22,2.40671e-24
2.35753e-22,2.35753e-22,2.35757e-22,2.45608e-22,-1.13893e-23
2.36016e-22,2.36016e-22,2.36019e-22,2.45874e-22,-2.51494e-23
2.36275e-22,2.36275e-22,2.36279e-22,2.4463e-22,-3.98414e-23
2.36531e-22,2.36531e-22,2.36534e-22,2.41883e-22,-5.57205e-23
2.36783e-22,2.36783e-22,2.36787e-22,2.37651e-22,-7.2418e-23
2.37032e-22,2.37033e-22,2.37036e-22,2.3196e-22,-8.96411e-23
2.37278e-22,2.37278e-22,2.37282e-22,2.24844e-22,-1.07131e-22
2.37521e-22,2.37521e-22,2.37524e-22,2.16348e-22,-1.24643e-22
2.3776e-22,2.3776e-22,2.37763e-22,2.06523e-22,-1.41938e-22
2.37995e-22,2.37995e-22,2.37999e-22,1.95429e-22,-1.58777e-22
2.38227e-22,2.38228e-22,2.38231e-22,1.83136e-22,-1.74426e-22
2.38456e-22,2.38457e-22,2.3846e-22,1.69718e-22,-1.89655e-22
2.38682e-22,2.38682e-22,2.38686e-22,1.55258e-22,-2.03273e-22
2.38904e-22,2.38904e-22,2.38908e-22,1.39844e-22,-2.15883e-22
2.39123e-22,2.39123e-22,2.39127e-22,1.23571e-22,-2.26736e-22
2.39338e-22,2.39338e-22,2.39342e-22,1.0654e-22,-2.35531e-22
2.3955e-22,2.3955e-22,2.39554e-22,8.88546e-23,-2.41694e-22
2.39758e-22,2.39759e-22,2.39762e-22,7.06234e-23,-2.45155e-22
2.39963e-22,2.39964e-22,2.39967e-22,5.19585e-23,-2.45875e-22
2.40165e-22,2.40165e-22,2.40169e-22,3.29746e-23,-2.43848e-22
2.40363e-22,2.40364e-22,2.40367e-22,1.37881e-23,-2.39835e-22
2.40558e-22,2.40558e-22,2.40562e-22,-5.48301e-24,-2.33768e-22
2.4075e-22,2.4075e-22,2.40754e-22,-2.47205e-23,-2.25699e-22
2.40938e-22,2.40938e-22,2.40942e-22,-4.38061e-23,-2.15697e-22
2.41122e-22,2.41122e-22,2.41126e-22,-6.26228e-23,-2.03847e-22
2.41303e-22,2.41304e-22,2.41307e-22,-8.10548e-23,-1.90252e-22
2.41481e-22,2.41481e-22,2.41485e-22,-9.89892e-23,-1.75027e-22
2.41655e-22,2.41656e-22,2.41659e-22,-1.16316e-22,-1.60508e-22
2.41826e-22,2.41827e-22,2.4183e-22,-1.32928e-22,-1.4494e-22
2.41994e-22,2.41994e-22,2.41998e-22,-1.48724e-22,-1.28427e-22
2.42158e-22,2.42158e-22,2.42162e-22,-1.63606e-22,-1.11076e-22
2.42318e-22,2.42318e-22,2.42322e-22,-1.77484e-22,-9.29998e-23
2.42475e-22,2.42476e-22,2.42479e-22,-1.90272e-22,-7.6327e-23
2.42629e-22,2.42629e-22,2.42633e-22,-2.01892e-22,-5.92562e-23
2.42779e-22,2.42779e-22,2.42783e-22,-2.12271e-22,-4.18765e-23
2.42926e-22,2.42926e-22,2.4293e-22,-2.21347e-22,-2.42785e-23
2.43069e-22,2.43069e-22,2.43073e-22,-2.29064e-22,-8.79983e-24
2.43209e-22,2.43209e-22,2.43213e-22,-2.35375e-22,6.71385e-24
2.43346e-22,2.43346e-22,2.4335e-22,-2.40239e-22,2.22008e-23
2.43479e-22,2.43479e-22,2.43482e-22,-2.43629e-22,3.75995e-23
2.43608e-22,2.43608e-22,2.43612e-22,-2.45522e-22,5.28485e-23
2.43734e-22,2.43734e-22,2.43738e-22,-2.45908e-22,6.93496e-23
2.43857e-22,2.43857e-22,2.43861e-22,-2.44784e-22,8.5518e-23
2.43976e-22,2.43976e-22,2.4398e-22,-2.42156e-22,1.01839e-22
2.44091e-22,2.44091e-22,2.44095e-22,-2.38042e-22,1.17636e-22
2.44203e-22,2.44204e-22,2.44207e-22,-2.32465e-22,1.33492e-22
2.44312e-22,2.44312e-22,2.44316e-22,-2.25461e-22,1.48596e-22
2.44417e-22,2.44417e-22,2.44421e-22,-2.17073e-22,1.63456e-22
2.44519e-22,2.44519e-22,2.44523e-22,-2.07351e-22,1.77317e-22
2.44617e-22,2.44617e-22,2.44621e-22,-1.96356e-22,1.90571e-22
2.44712e-22,2.44712e-22,2.44716e-22,-1.84155e-22,2.02566e-22
2.44803e-22,2.44803e-22,2.44807e-22,-1.70824e-22,2.13583e-22
2.44891e-22,2.44891e-22,2.44895e-22,-1.56443e-22,2.23086e-22
2.44976e-22,2.44976e-22,2.44979e-22,-1.41102e-22,2.31248e-22
2.45056e-22,2.45056e-22,2.4506e-22,-1.24894e-22,2.37658e-22
2.45134e-22,2.45134e-22,2.45138e-22,-1.0792e-22,2.42266e-22
2.45208e-22,2.45208e-22,2.45212e-22,-9.02822e-23,2.45126e-22
2.45278e-22,2.45278e-22,2.45282e-22,-7.20903e-23,2.45943e-22
2.45345e-22,2.45345e-22,2.45349e-22,-5.34557e-23,2.44708e-22
2.45408e-22,2.45408e-22,2.45412e-22,-3.44929e-23,2.41219e-22
2.45468e-22,2.45468e-22,2.45472e-22,-1.53182e-23,2.35516e-22
2.45525e-22,2.45525e-22,2.45529e-22,3.95048e-24,2.27342e-22
2.45578e-22,2.45578e-22,2.45582e-22,2.31949e-23,2.16935e-22
2.45627e-22,2.45627e-22,2.45631e-22,4.2297e-23,2.03889e-22
2.45673e-22,2.45673e-22,2.45677e-22,6.11392e-23,1.88688e-22
2.45716e-22,2.45716e-22,2.4572e-22,7.96061e-23,1.71493e-22
2.45755e-22,2.45755e-22,2.45759e-22,9.75841e-23,1.52485e-22
2.4579e-22,2.4579e-22,2.45794e-22,1.14963e-22,1.31865e-22
2.45822e-22,2.45822e-22,2.45826e-22,1.31636e-22,1.13377e-22
2.45851e-22,2.45851e-22,2.45855e-22,1.475e-22,9.40364e-23
2.45876e-22,2.45876e-22,2.4588e-22,1.62459e-22,7.39881e-23
2.45897e-22,2.45897e-22,2.45901e-22,1.76419e-22,5.33832e-23
2.45915e-22,2.45915e-22,2.45919e-22,1.89297e-22,3.58468e-23
2.4593e-22,2.4593e-22,2.45934e-22,2.01012e-22,1.81219e-23
2.45941e-22,2.45941e-22,2.45945e-22,2.11493e-22,2.38237e-24
2.45949e-22,2.45949e-22,2.45952e-22,2.20675e-22,-1.14091e-23
2.45953e-22,2.45953e-22,2.45957e-22,2.28502e-22,-2.51646e-23
2.45953e-22,2.45953e-22,2.45957e-22,2.34925e-22,-3.98582e-23
2.4595e-22,2.4595e-22,2.45954e-22,2.39906e-22,-5.57385e-23
2.45944e-22,2.45944e-22,2.45948e-22,2.43414e-22,-7.24366e-23
2.45934e-22,2.45934e-22,2.45938e-22,2.45427e-22,-8.96601e-23
2.4592e-22,2.4592e-22,2.45924e-22,2.45933e-22,-1.0715e-22
2.45904e-22,2.45904e-22,2.45907e-22,2.44928e-22,-1.24662e-22
2.45883e-22,2.45883e-22,2.45887e-22,2.4242e-22,-1.41957e-22
2.45859e-22,2.45859e-22,2.45863e-22,2.38423e-22,-1.58795e-22
2.45832e-22,2.45832e-22,2.45836e-22,2.32961e-22,-1.74443e-22
2.45801e-22,2.45801e-22,2.45805e-22,2.26069e-22,-1.89672e-22
2.45767e-22,2.45766e-22,2.4577e-22,2.17789e-22,-2.03288e-22
2.45729e-22,2.45729e-22,2.45733e-22,2.08171e-22,-2.15896e-22
2.45687e-22,2.45687e-22,2.45691e-22,1.97275e-22,-2.26746e-22
2.45642e-22,2.45642e-22,2.45646e-22,1.85168e-22,-2.35539e-22
2.45594e-22,2.45594e-22,2.45598e-22,1.71923e-22,-2.41699e-22
2.45542e-22,2.45542e-22,2.45546e-22,1.57623e-22,-2.45157e-22
2.45487e-22,2.45487e-22,2.45491e-22,1.42355e-22,-2.45875e-22
2.45428e-22,2.45428e-22,2.45432e-22,1.26212e-22,-2.43844e-22
2.45366e-22,2.45366e-22,2.4537e-22,1.09295e-22,-2.39828e-22
2.453e-22,2.453e-22,2.45304e-22,9.17062e-23,-2.33759e-22
2.45231e-22,2.45231e-22,2.45235e-22,7.35544e-23,-2.25688e-22
2.45158e-22,2.45158e-22,2.45162e-22,5.49509e-23,-2.15684e-22
2.45082e-22,2.45082e-22,2.45086e-22,3.60099e-23,-2.03833e-22
2.45002e-22,2.45002e-22,2.45006e-22,1.68478e-23,-1.90237e-22
2.44919e-22,2.44919e-22,2.44923e-22,-2.4178e-24,-1.75011e-22
2.44832e-22,2.44832e-22,2.44836e-22,-2.16685e-23,-1.6049e-22
2.44742e-22,2.44742e-22,2.44746e-22,-4.07862e-23,-1.44922e-22
2.44648e-22,2.44648e-22,2.44652e-22,-5.96534e-23,-1.28408e-22
2.44551e-22,2.44551e-22,2.44555e-22,-7.81542e-23,-1.11055e-22
2.4445e-22,2.4445e-22,2.44454e-22,-9.61752e-23,-9.29782e-23
2.44346e-22,2.44346e-22,2.4435e-22,-1.13605e-22,-7.63059e-23
2.44239e-22,2.44239e-22,2.44243e-22,-1.30338e-22,-5.92358e-23
2.44128e-22,2.44128e-22,2.44132e-22,-1.4627e-22,-4.18569e-23
2.44013e-22,2.44013e-22,2.44017e-22,-1.61305e-22,-2.42598e-23
2.43895e-22,2.43895e-22,2.43899e-22,-1.75348e-22,-8.78099e-24
2.43774e-22,2.43774e-22,2.43778e-22,-1.88315e-22,6.73273e-24
2.43649e-22,2.43649e-22,2.43653e-22,-2.00125e-22,2.22197e-23
2.43521e-22,2.4352e-22,2.43524e-22,-2.10706e-22,3.76182e-23
2.43389e-22,2.43389e-22,2.43393e-22,-2.19994e-22,5.28671e-23
2.43253e-22,2.43253e-22,2.43257e-22,-2.2793e-22,6.93678e-23
2.43115e-22,2.43115e-22,2.43119e-22,-2.34467e-22,8.55358e-23
2.42972e-22,2.42972e-22,2.42976e-22,-2.39564e-22,1.01857e-22
2.42827e-22,2.42827e-22,2.42831e-22,-2.4319e-22,1.17654e-22
2.42678e-22,2.42678e-22,2.42682e-22,-2.45322e-22,1.33509e-22
2.42525e-22,2.42525e-22,2.42529e-22,-2.45948e-22,1.48613e-22
2.42369e-22,2.42369e-22,2.42373e-22,-2.45063e-22,1.63472e-22
2.4221e-22,2.4221e-22,2.42214e-22,-2.42674e-22,1.77332e-22
2.42047e-22,2.42047e-22,2.42051e-22,-2.38794e-22,1.90585e-22
2.41881e-22,2.4188e-22,2.41884e-22,-2.33448e-22,2.02579e-22
2.41711e-22,2.41711e-22,2.41715e-22,-2.26669e-22,2.13594e-22
2.41538e-22,2.41537e-22,2.41541e-22,-2.18497e-22,2.23096e-22
2.41361e-22,2.41361e-22,2.41365e-22,-2.08984e-22,2.31256e-22
2.41181e-22,2.41181e-22,2.41185e-22,-1.98187e-22,2.37664e-22
2.40997e-22,2.40997e-22,2.41001e-22,-1.86173e-22,2.4227e-22
2.4081e-22,2.4081e-22,2.40814e-22,-1.73016e-22,2.45128e-22
2.4062e-22,2.4062e-22,2.40624e-22,-1.58797e-22,2.45942e-22
2.40426e-22,2.40426e-22,2.4043e-22,-1.43602e-22,2.44705e-22
2.40229e-22,2.40229e-22,2.40233e-22,-1.27526e-22,2.41214e-22
2.40029e-22,2.40028e-22,2.40032e-22,-1.10666e-22,2.35508e-22
2.39825e-22,2.39824e-22,2.39828e-22,-9.31267e-23,2.27332e-22
2.39617e-22,2.39617e-22,2.39621e-22,-7.50156e-23,2.16922e-22
2.39406e-22,2.39406e-22,2.3941e-22,-5.64438e-23,2.03874e-22
2.39192e-22,2.39192e-22,2.39196e-22,-3.75255e-23,1.8867e-22
2.38975e-22,2.38974e-22,2.38978e-22,-1.83766e-23,1.71472e-22
2.38754e-22,2.38753e-22,2.38757e-22,8.8502e-25,1.52462e-22
2.38529e-22,2.38529e-22,2.38533e-22,2.01413e-23,1.3184e-22
2.38301e-22,2.38301e-22,2.38305e-22,3.92738e-23,1.13352e-22
2.3807e-22,2.3807e-22,2.38074e-22,5.81652e-23,9.40124e-23
2.37836e-22,2.37835e-22,2.37839e-22,7.66994e-23,7.39652e-23
2.37598e-22,2.37597e-22,2.37601e-22,9.47625e-23,5.33617e-23
2.37356e-22,2.37356e-22,2.3736e-22,1.12244e-22,3.58258e-23
2.37112e-22,2.37111e-22,2.37115e-22,1.29036e-22,1.81017e-23
2.36864e-22,2.36863e-22,2.36867e-22,1.45035e-22,2.36454e-24
2.36612e-22,2.36612e-22,2.36616e-22,1.60144e-22,-1.14236e-23
2.36357e-22,2.36357e-22,2.36361e-22,1.7427e-22,-2.51758e-23
2.36099e-22,2.36099e-22,2.36103e-22,1.87325e-22,-3.98705e-23
2.35838e-22,2.35837e-22,2.35841e-22,1.9923e-22,-5.57516e-23
2.35573e-22,2.35572e-22,2.35576e-22,2.09912e-22,-7.24503e-23
2.35305e-22,2.35304e-22,2.35308e-22,2.19304e-22,-8.96741e-23
2.35033e-22,2.35033e-22,2.35037e-22,2.2735e-22,-1.07164e-22
2.34758e-22,2.34758e-22,2.34762e-22,2.33999e-22,-1.24676e-22
2.3448e-22,2.3448e-22,2.34484e-22,2.39212e-22,-1.41971e-22
2.34198e-22,2.34198e-22,2.34202e-22,2.42956e-22,-1.58808e-22
2.33913e-22,2.33913e-22,2.33917e-22,2.45207e-22,-1.74455e-22
2.33625e-22,2.33625e-22,2.33629e-22,2.45953e-22,-1.89683e-22
2.33334e-22,2.33333e-22,2.33337e-22,2.45189e-22,-2.03298e-22
2.33039e-22,2.33038e-22,2.33042e-22,2.42919e-22,-2.15906e-22
2.32741e-22,2.3274e-22,2.32744e-22,2.39157e-22,-2.26754e-22
2.32439e-22,2.32439e-22,2.32443e-22,2.33926e-22,-2.35545e-22
2.32134e-22,2.32134e-22,2.32138e-22,2.27259e-22,-2.41703e-22
2.31826e-22,2.31826e-22,2.3183e-22,2.19197e-22,-2.45159e-22
2.31515e-22,2.31515e-22,2.31519e-22,2.09788e-22,-2.45874e-22
2.312e-22,2.312e-22,2.31204e-22,1.99091e-22,-2.4384e-22
2.30882e-22,2.30882e-22,2.30886e-22,1.87171e-22,-2.39823e-22
2.30561e-22,2.30561e-22,2.30565e-22,1.74102e-22,-2.33752e-22
2.30237e-22,2.30236e-22,2.3024e-22,1.59964e-22,-2.25679e-22
2.29909e-22,2.29908e-22,2.29912e-22,1.44844e-22,-2.15674e-22
2.29578e-22,2.29577e-22,2.29581e-22,1.28834e-22,-2.03822e-22
2.29243e-22,2.29243e-22,2.29247e-22,1.12033e-22,-1.90226e-22
2.28906e-22,2.28905e-22,2.28909e-22,9.45436e-23,-1.75e-22
2.28565e-22,2.28565e-22,2.28569e-22,7.64739e-23,-1.60478e-22
2.28221e-22,2.28221e-22,2.28225e-22,5.79346e-23,-1.44909e-22
2.27874e-22,2.27873e-22,2.27877e-22,3.90396e-23,-1.28393e-22
2.27523e-22,2.27523e-22,2.27527e-22,1.99048e-23,-1.1104e-22
2.27169e-22,2.27169e-22,2.27173e-22,6.47793e-25,-9.29624e-23
2.26812e-22,2.26812e-22,2.26816e-22,-1.86132e-23,-7.62905e-23
2.26452e-22,2.26452e-22,2.26456e-22,-3.77599e-23,-5.92208e-23
2.26089e-22,2.26088e-22,2.26092e-22,-5.66747e-23,-4.18425e-23
2.25722e-22,2.25722e-22,2.25725e-22,-7.52415e-23,-2.42461e-23
2.25352e-22,2.25352e-22,2.25356e-22,-9.33462e-23,-8.7672e-24
2.24979e-22,2.24979e-22,2.24983e-22,-1.10878e-22,6.74656e-24
2.24603e-22,2.24602e-22,2.24606e-22,-1.27728e-22,2.22335e-23
2.24223e-22,2.24223e-22,2.24227e-22,-1.43795e-22,3.76319e-23
2.23841e-22,2.2384e-22,2.23844e-22,-1.58978e-22,5.28807e-23
2.23455e-22,2.23454e-22,2.23458e-22,-1.73185e-22,6.93812e-23
2.23066e-22,2.23065e-22,2.23069e-22,-1.86328e-22,8.55488e-23
2.22674e-22,2.22673e-22,2.22677e-22,-1.98327e-22,1.0187e-22
2.22278e-22,2.22278e-22,2.22282e-22,-2.09109e-22,1.17666e-22
2.2188e-22,2.21879e-22,2.21883e-22,-2.18606e-22,1.33521e-22
2.21478e-22,2.21478e-22,2.21481e-22,-2.26761e-22,1.48625e-22
2.21073e-22,2.21073e-22,2.21077e-22,-2.33523e-22,1.63484e-22
2.20665e-22,2.20665e-22,2.20669e-22,-2.38851e-22,1.77343e-22
2.20254e-22,2.20254e-22,2.20258e-22,-2.42712e-22,1.90595e-22
2.1984e-22,2.19839e-22,2.19843e-22,-2.45083e-22,2.02588e-22
2.19423e-22,2.19422e-22,2.19426e-22,-2.45949e-22,2.13602e-22
2.19002e-22,2.19002e-22,2.19006e-22,-2.45305e-22,2.23103e-22
2.18579e-22,2.18578e-22,2.18582e-22,-2.43154e-22,2.31262e-22
2.18152e-22,2.18151e-22,2.18155e-22,-2.3951e-22,2.37669e-22
2.17722e-22,2.17722e-22,2.17726e-22,-2.34395e-22,2.42274e-22
2.17289e-22,2.17289e-22,2.17293e-22,-2.27841e-22,2.4513e-22
2.16853e-22,2.16853e-22,2.16857e-22,-2.19888e-22,2.45942e-22
2.16414e-22,2.16414e-22,2.16418e-22,-2.10584e-22,2.44704e-22
2.15972e-22,2.15972e-22,2.15975e-22,-1.99987e-22,2.4121e-22
2.15527e-22,2.15526e-22,2.1553e-22,-1.88162e-22,2.35503e-22
2.15079e-22,2.15078e-22,2.15082e-22,-1.75182e-22,2.27324e-22
2.14627e-22,2.14627e-22,2.14631e-22,-1.61125e-22,2.16913e-22
2.14173e-22,2.14172e-22,2.14176e-22,-1.4608e-22,2.03862e-22
2.13716e-22,2.13715e-22,2.13719e-22,-1.30137e-22,1.88657e-22
2.13255e-22,2.13255e-22,2.13258e-22,-1.13395e-22,1.71457e-22
2.12792e-22,2.12791e-22,2.12795e-22,-9.59568e-23,1.52445e-22
2.12325e-22,2.12325e-22,2.12328e-22,-7.79293e-23,1.31821e-22
2.11856e-22,2.11855e-22,2.11859e-22,-5.94232e-23,1.13334e-22
2.11383e-22,2.11383e-22,2.11386e-22,-4.05522e-23,9.39949e-23
2.10908e-22,2.10907e-22,2.10911e-22,-2.14322e-23,7.39485e-23
2.10429e-22,2.10428e-22,2.10432e-22,-2.18058e-24,5.33459e-23
2.09948e-22,2.09947e-22,2.09951e-22,1.70844e-23,3.58105e-23
2.09463e-22,2.09462e-22,2.09466e-22,3.62445e-23,1.80868e-23
2.08976e-22,2.08975e-22,2.08979e-22,5.51821e-23,2.35147e-24
2.08485e-22,2.08484e-22,2.08488e-22,7.37807e-23,-1.14342e-23
2.07992e-22,2.07991e-22,2.07995e-22,9.19263e-23,-2.5184e-23
2.07495e-22,2.07495e-22,2.07499e-22,1.09507e-22,-3.98796e-23
2.06996e-22,2.06995e-22,2.06999e-22,1.26416e-22,-5.57612e-23
2.06494e-22,2.06493e-22,2.06497e-22,1.42548e-22,-7.24603e-23
2.05989e-22,2.05988e-22,2.05992e-22,1.57805e-22,-8.96843e-23
2.0548e-22,2.0548e-22,2.05484e-22,1.72093e-22,-1.07174e-22
2.04969e-22,2.04969e-22,2.04973e-22,1.85324e-22,-1.24686e-22
2.04455e-22,2.04455e-22,2.04459e-22,1.97417e-22,-1.41981e-22
2.03939e-22,2.03938e-22,2.03942e-22,2.08298e-22,-1.58818e-22
2.03419e-22,2.03418e-22,2.03422e-22,2.17899e-22,-1.74465e-22
2.02896e-22,2.02895e-22,2.02899e-22,2.26163e-22,-1.89692e-22
2.02371e-22,2.0237e-22,2.02374e-22,2.33037e-22,-2.03306e-22
2.01842e-22,2.01842e-22,2.01845e-22,2.38481e-22,-2.15913e-22
2.01311e-22,2.0131e-22,2.01314e-22,2.4246e-22,-2.2676e-22
2.00777e-22,2.00776e-22,2.0078e-22,2.4495e-22,-2.3555e-22
2.0024e-22,2.00239e-22,2.00243e-22,2.45936e-22,-2.41706e-22
1.997e-22,1.99699e-22,1.99703e-22,2.45411e-22,-2.4516e-22
1.99157e-22,1.99157e-22,1.9916e-22,2.4338e-22,-2.45874e-22
1.98612e-22,1.98611e-22,1.98615e-22,2.39854e-22,-2.43838e-22
1.98063e-22,1.98063e-22,1.98066e-22,2.34855e-22,-2.39819e-22
1.97512e-22,1.97512e-22,1.97515e-22,2.28414e-22,-2.33747e-22
1.96958e-22,1.96958e-22,1.96961e-22,2.2057e-22,-2.25673e-22
1.96402e-22,1.96401e-22,1.96405e-22,2.11372e-22,-2.15667e-22
1.95842e-22,1.95841e-22,1.95845e-22,2.00875e-22,-2.03815e-22
1.9528e-22,1.95279e-22,1.95283e-22,1.89146e-22,-1.90217e-22
1.94715e-22,1.94714e-22,1.94718e-22,1.76254e-22,-1.74991e-22
1.94147e-22,1.94146e-22,1.9415e-22,1.6228e-22,-1.60469e-22
1.93576e-22,1.93575e-22,1.93579e-22,1.4731e-22,-1.44899e-22
1.93003e-22,1.93002e-22,1.93006e-22,1.31435e-22,-1.28383e-22
1.92427e-22,1.92426e-22,1.92429e-22,1.14753e-22,-1.11029e-22
1.91848e-22,1.91847e-22,1.91851e-22,9.73663e-23,-9.29509e-23
1.91266e-22,1.91265e-22,1.91269e-22,7.93816e-23,-7.62792e-23
1.90682e-22,1.90681e-22,1.90685e-22,6.09094e-23,-5.92099e-23
1.90095e-22,1.90094e-22,1.90098e-22,4.20633e-23,-4.1832e-23
1.89505e-22,1.89504e-22,1.89508e-22,2.29588e-23,-2.4236e-23
1.88913e-22,1.88912e-22,1.88916e-22,3.71328e-24,-8.75709e-24
1.88318e-22,1.88317e-22,1.8832e-22,-1.5555e-23,6.75669e-24
1.8772e-22,1.87719e-22,1.87723e-22,-3.47278e-23,2.22436e-23
1.87119e-22,1.87119e-22,1.87122e-22,-5.36873e-23,3.7642e-23
1.86516e-22,1.86515e-22,1.86519e-22,-7.23171e-23,5.28906e-23
1.85911e-22,1.8591e-22,1.85913e-22,-9.05028e-23,6.93909e-23
1.85302e-22,1.85301e-22,1.85305e-22,-1.08133e-22,8.55583e-23
1.84691e-22,1.8469e-22,1.84694e-22,-1.25099e-22,1.01879e-22
1.84077e-22,1.84077e-22,1.8408e-22,-1.41296e-22,1.17676e-22
1.83461e-22,1.8346e-22,1.83464e-22,-1.56626e-22,1.3353e-22
1.82842e-22,1.82841e-22,1.82845e-22,-1.70995e-22,1.48633e-22
1.82221e-22,1.8222e-22,1.82224e-22,-1.84313e-22,1.63492e-22
1.81597e-22,1.81596e-22,1.81599e-22,-1.96499e-22,1.77351e-22
1.8097e-22,1.80969e-22,1.80973e-22,-2.07479e-22,1.90602e-22
1.80341e-22,1.8034e-22,1.80344e-22,-2.17184e-22,2.02595e-22
1.79709e-22,1.79708e-22,1.79712e-22,-2.25556e-22,2.13608e-22
1.79075e-22,1.79074e-22,1.79077e-22,-2.32542e-22,2.23108e-22
1.78438e-22,1.78437e-22,1.78441e-22,-2.38101e-22,2.31266e-22
1.77799e-22,1.77798e-22,1.77801e-22,-2.42198e-22,2.37672e-22
1.77157e-22,1.77156e-22,1.77159e-22,-2.44807e-22,2.42276e-22
1.76512e-22,1.76511e-22,1.76515e-22,-2.45913e-22,2.45131e-22
1.75865e-22,1.75864e-22,1.75868e-22,-2.45508e-22,2.45942e-22
1.75216e-22,1.75215e-22,1.75218e-22,-2.43596e-22,2.44702e-22
1.74564e-22,1.74563e-22,1.74566e-22,-2.40188e-22,2.41208e-22
1.73909e-22,1.73908e-22,1.73912e-22,-2.35306e-22,2.35499e-22
1.73252e-22,1.73251e-22,1.73255e-22,-2.28978e-22,2.27319e-22
1.72593e-22,1.72592e-22,1.72596e-22,-2.21244e-22,2.16906e-22
1.71931e-22,1.7193e-22,1.71934e-22,-2.12151e-22,2.03854e-22
1.71267e-22,1.71266e-22,1.71269e-22,-2.01756e-22,1.88647e-22
1.706e-22,1.70599e-22,1.70603e-22,-1.90122e-22,1.71446e-22
1.69931e-22,1.6993e-22,1.69934e-22,-1.7732e-22,1.52432e-22
1.6926e-22,1.69259e-22,1.69262e-22,-1.63429e-22,1.31808e-22
1.68586e-22,1.68585e-22,1.68588e-22,-1.48535e-22,1.13321e-22
1.67909e-22,1.67908e-22,1.67912e-22,-1.32728e-22,9.3982e-23
1.6723e-22,1.67229e-22,1.67233e-22,-1.16107e-22,7.39362e-23
1.66549e-22,1.66548e-22,1.66552e-22,-9.87719e-23,5.33344e-23
1.65866e-22,1.65865e-22,1.65868e-22,-8.08308e-23,3.57992e-23
1.6518e-22,1.65179e-22,1.65182e-22,-6.23933e-23,1.80759e-23
1.64492e-22,1.64491e-22,1.64494e-22,-4.35727e-23,2.34189e-24
1.63801e-22,1.638e-22,1.63804e-22,-2.44844e-23,-1.1442e-23
1.63109e-22,1.63107e-22,1.63111e-22,-5.24584e-24,-2.519e-23
1.62413e-22,1.62412e-22,1.62416e-22,1.4025e-23,-3.98862e-23
1.61716e-22,1.61715e-22,1.61718e-22,3.32096e-23,-5.57682e-23
1.61016e-22,1.61015e-22,1.61018e-22,5.21904e-23,-7.24676e-23
1.60314e-22,1.60313e-22,1.60316e-22,7.08506e-23,-8.96918e-23
1.5961e-22,1.59609e-22,1.59612e-22,8.90758e-23,-1.07182e-22
1.58903e-22,1.58902e-22,1.58905e-22,1.06754e-22,-1.24694e-22
1.58194e-22,1.58193e-22,1.58196e-22,1.23776e-22,-1.41988e-22
1.57483e-22,1.57482e-22,1.57485e-22,1.40039e-22,-1.58825e-22
1.5677e-22,1.56769e-22,1.56772e-22,1.55441e-22,-1.74471e-22
1.56054e-22,1.56053e-22,1.56056e-22,1.69889e-22,-1.89698e-22
1.55336e-22,1.55335e-22,1.55339e-22,1.83294e-22,-2.03312e-22
1.54616e-22,1.54615e-22,1.54619e-22,1.95573e-22,-2.15918e-22
1.53894e-22,1.53893e-22,1.53896e-22,2.06651e-22,-2.26764e-22
1.5317e-22,1.53169e-22,1.53172e-22,2.1646e-22,-2.35553e-22
1.52443e-22,1.52442e-22,1.52445e-22,2.2494e-22,-2.41708e-22
1.51714e-22,1.51713e-22,1.51717e-22,2.32039e-22,-2.45161e-22
1.50984e-22,1.50982e-22,1.50986e-22,2.37712e-22,-2.45873e-22
1.50251e-22,1.50249e-22,1.50253e-22,2.41926e-22,-2.43836e-22
1.49515e-22,1.49514e-22,1.49517e-22,2.44654e-22,-2.39816e-22
1.48778e-22,1.48777e-22,1.4878e-22,2.4588e-22,-2.33743e-22
1.48039e-22,1.48037e-22,1.48041e-22,2.45596e-22,-2.25668e-22
1.47297e-22,1.47296e-22,1.47299e-22,2.43803e-22,-2.15662e-22
1.46554e-22,1.46552e-22,1.46556e-22,2.40514e-22,-2.03809e-22
1.45808e-22,1.45807e-22,1.4581e-22,2.35747e-22,-1.90211e-22
1.4506e-22,1.45059e-22,1.45062e-22,2.29533e-22,-1.74985e-22
1.4431e-22,1.44309e-22,1.44312e-22,2.21909e-22,-1.60462e-22
1.43558e-22,1.43557e-22,1.4356e-22,2.12923e-22,-1.44891e-22
1.42804e-22,1.42803e-22,1.42806e-22,2.02629e-22,-1.28375e-22
1.42049e-22,1.42047e-22,1.4205e-22,1.9109e-22,-1.11021e-22
